code-creation,Stub,0x1bd324607200,139,"ToNumberStub"
code-creation,Stub,0x1bd3246072a0,122,"ToBooleanStub"
code-creation,Stub,0x1bd324607320,1750,"RecordWriteStub"
code-creation,Stub,0x1bd324607a00,260,"NumberToStringStub"
code-creation,Stub,0x1bd324607b20,972,"StringDictionaryLookupStub"
code-creation,Stub,0x1bd324607f00,204,"CompareICStub"
code-creation,Stub,0x1bd324607fe0,146,"BinaryOpStub"
code-creation,Stub,0x1bd324608080,1690,"StringAddStub"
code-creation,Stub,0x1bd324608720,1756,"RecordWriteStub"
code-creation,Stub,0x1bd324608e00,302,"BinaryOpStub"
code-creation,Stub,0x1bd324608f40,242,"FastNewContextStub"
code-creation,Stub,0x1bd324609040,173,"CompareICStub"
code-creation,Stub,0x1bd324609100,388,"StoreBufferOverflowStub"
code-creation,Stub,0x1bd3246092a0,1786,"RecordWriteStub"
code-creation,Stub,0x1bd3246099a0,1458,"StringAddStub"
code-creation,Stub,0x1bd324609f60,173,"CompareICStub"
code-creation,Stub,0x1bd32460a020,1810,"RecordWriteStub"
code-creation,Stub,0x1bd32460a740,317,"CallFunctionStub"
code-creation,Builtin,0x1bd32460a880,260,"A builtin from the snapshot"
code-creation,Stub,0x1bd32460a9a0,228,"FastNewContextStub"
code-creation,Stub,0x1bd32460aaa0,173,"CompareICStub"
code-creation,Stub,0x1bd32460ab60,113,"InterruptStub"
code-creation,Stub,0x1bd32460abe0,511,"ArgumentsAccessStub"
code-creation,Stub,0x1bd32460ade0,972,"StringDictionaryLookupStub"
code-creation,Stub,0x1bd32460b1c0,113,"StackCheckStub"
code-creation,Stub,0x1bd32460b240,268,"FastCloneShallowArrayStub"
code-creation,Stub,0x1bd32460b360,173,"CompareICStub"
code-creation,Stub,0x1bd32460b420,317,"CallFunctionStub"
code-creation,Stub,0x1bd32460b560,258,"FastCloneShallowObjectStub"
code-creation,Stub,0x1bd32460b680,165,"ToBooleanStub"
code-creation,Stub,0x1bd32460b740,302,"BinaryOpStub"
code-creation,Stub,0x1bd32460b880,255,"CallConstructStub"
code-creation,Stub,0x1bd32460b980,1145,"CEntryStub"
code-creation,Stub,0x1bd32460be00,1769,"RecordWriteStub"
code-creation,Stub,0x1bd32460c500,151,"ToBooleanStub"
code-creation,Stub,0x1bd32460c5a0,187,"CompareICStub"
code-creation,Stub,0x1bd32460c660,232,"FastCloneShallowArrayStub"
code-creation,Stub,0x1bd32460c760,565,"CompareStub"
code-creation,Stub,0x1bd32460c9a0,1756,"RecordWriteStub"
code-creation,Stub,0x1bd32460d080,1756,"RecordWriteStub"
code-creation,Stub,0x1bd32460d760,317,"CallFunctionStub"
code-creation,Stub,0x1bd32460d8a0,778,"RecordWriteStub"
code-creation,Stub,0x1bd32460dbc0,173,"CompareICStub"
code-creation,Stub,0x1bd32460dc80,260,"FastCloneShallowArrayStub"
code-creation,Stub,0x1bd32460dda0,242,"FastCloneShallowObjectStub"
code-creation,Stub,0x1bd32460dea0,203,"BinaryOpStub"
code-creation,Stub,0x1bd32460df80,1687,"StringAddStub"
code-creation,Stub,0x1bd32460e620,1765,"RecordWriteStub"
code-creation,Stub,0x1bd32460ed20,272,"StringCompareStub"
code-creation,Stub,0x1bd32460ee40,1768,"RecordWriteStub"
code-creation,Stub,0x1bd32460f540,1786,"RecordWriteStub"
code-creation,Stub,0x1bd32460fc40,1497,"StringAddStub"
code-creation,Stub,0x1bd324610220,146,"BinaryOpStub"
code-creation,Stub,0x1bd3246102c0,146,"BinaryOpStub"
code-creation,Stub,0x1bd324610360,146,"BinaryOpStub"
code-creation,Stub,0x1bd324610400,402,"FastNewClosureStub"
code-creation,Stub,0x1bd3246105a0,991,"StringDictionaryLookupStub"
code-creation,Stub,0x1bd324610980,1753,"RecordWriteStub"
code-creation,Stub,0x1bd324611060,1807,"RecordWriteStub"
code-creation,Stub,0x1bd324611780,383,"JSEntryStub"
code-creation,Stub,0x1bd324611900,383,"JSEntryStub"
code-creation,Stub,0x1bd324611a80,768,"RecordWriteStub"
code-creation,Stub,0x1bd324611d80,204,"KeyedLoadElementStub"
code-creation,Builtin,0x1bd324611e60,120,"A builtin from the snapshot"
code-creation,Stub,0x1bd324611ee0,302,"BinaryOpStub"
code-creation,Stub,0x1bd324612020,196,"CallConstructStub"
code-creation,Stub,0x1bd324612100,217,"ArgumentsAccessStub"
code-creation,Stub,0x1bd3246121e0,204,"BinaryOpStub"
code-creation,CallIC,0x1bd3246122c0,246,"A call IC from the snapshot"
code-creation,CallIC,0x1bd3246123c0,246,"A call IC from the snapshot"
code-creation,CallIC,0x1bd3246124c0,255,"A call IC from the snapshot"
code-creation,CallIC,0x1bd3246125c0,255,"A call IC from the snapshot"
code-creation,CallIC,0x1bd3246126c0,255,"A call IC from the snapshot"
code-creation,CallIC,0x1bd3246127c0,246,"A call IC from the snapshot"
code-creation,CallIC,0x1bd3246128c0,246,"A call IC from the snapshot"
code-creation,CallIC,0x1bd3246129c0,246,"A call IC from the snapshot"
code-creation,CallIC,0x1bd324612ac0,246,"A call IC from the snapshot"
code-creation,CallIC,0x1bd324612bc0,246,"A call IC from the snapshot"
code-creation,CallIC,0x1bd324612cc0,246,"A call IC from the snapshot"
code-creation,CallIC,0x1bd324612dc0,246,"A call IC from the snapshot"
code-creation,CallIC,0x1bd324612ec0,255,"A call IC from the snapshot"
code-creation,CallIC,0x1bd324612fc0,244,"A call IC from the snapshot"
code-creation,CallIC,0x1bd3246130c0,246,"A call IC from the snapshot"
code-creation,CallIC,0x1bd3246131c0,243,"A call IC from the snapshot"
code-creation,CallIC,0x1bd3246132c0,255,"A call IC from the snapshot"
code-creation,CallIC,0x1bd3246133c0,246,"A call IC from the snapshot"
code-creation,CallIC,0x1bd3246134c0,246,"A call IC from the snapshot"
code-creation,CallIC,0x1bd3246135c0,255,"A call IC from the snapshot"
code-creation,CallIC,0x1bd3246136c0,246,"A call IC from the snapshot"
code-creation,CallIC,0x1bd3246137c0,246,"A call IC from the snapshot"
code-creation,CallIC,0x1bd3246138c0,246,"A call IC from the snapshot"
code-creation,CallIC,0x1bd3246139c0,246,"A call IC from the snapshot"
code-creation,CallIC,0x1bd324613ac0,246,"A call IC from the snapshot"
code-creation,CallIC,0x1bd324613bc0,255,"A call IC from the snapshot"
code-creation,CallIC,0x1bd324613cc0,246,"A call IC from the snapshot"
code-creation,CallIC,0x1bd324613dc0,255,"A call IC from the snapshot"
code-creation,CallIC,0x1bd324613ec0,255,"A call IC from the snapshot"
code-creation,CallIC,0x1bd324613fc0,246,"A call IC from the snapshot"
code-creation,CallIC,0x1bd3246140c0,255,"A call IC from the snapshot"
code-creation,CallIC,0x1bd3246141c0,255,"A call IC from the snapshot"
code-creation,CallIC,0x1bd3246142c0,255,"A call IC from the snapshot"
code-creation,CallIC,0x1bd3246143c0,241,"A call IC from the snapshot"
code-creation,CallIC,0x1bd3246144c0,246,"A call IC from the snapshot"
code-creation,CallIC,0x1bd3246145c0,255,"A call IC from the snapshot"
code-creation,CallIC,0x1bd3246146c0,246,"A call IC from the snapshot"
code-creation,CallIC,0x1bd3246147c0,255,"A call IC from the snapshot"
code-creation,CallIC,0x1bd3246148c0,244,"A call IC from the snapshot"
code-creation,CallIC,0x1bd3246149c0,244,"A call IC from the snapshot"
code-creation,CallIC,0x1bd324614ac0,246,"A call IC from the snapshot"
code-creation,CallIC,0x1bd324614bc0,244,"A call IC from the snapshot"
code-creation,CallIC,0x1bd324614cc0,255,"A call IC from the snapshot"
code-creation,CallIC,0x1bd324614dc0,255,"A call IC from the snapshot"
code-creation,CallIC,0x1bd324614ec0,244,"A call IC from the snapshot"
code-creation,CallIC,0x1bd324614fc0,246,"A call IC from the snapshot"
code-creation,CallIC,0x1bd3246150c0,243,"A call IC from the snapshot"
code-creation,CallIC,0x1bd3246151c0,246,"A call IC from the snapshot"
code-creation,Builtin,0x1bd3246152c0,183,"A builtin from the snapshot"
code-creation,Builtin,0x1bd324615380,181,"A builtin from the snapshot"
code-creation,Builtin,0x1bd324615440,115,"A builtin from the snapshot"
code-creation,Builtin,0x1bd3246154c0,577,"A builtin from the snapshot"
code-creation,Builtin,0x1bd324615b20,160,"A builtin from the snapshot"
code-creation,LoadIC,0x1bd324616220,120,"A load IC from the snapshot"
code-creation,StoreIC,0x1bd324616fa0,121,"A store IC from the snapshot"
code-creation,KeyedLoadIC,0x1bd324617dc0,120,"A keyed load IC from the snapshot"
code-creation,KeyedStoreIC,0x1bd32461a360,121,"A keyed store IC from the snapshot"
code-creation,Builtin,0x1bd324623840,115,"A builtin from the snapshot"
code-creation,Builtin,0x1bd3246238c0,115,"A builtin from the snapshot"
code-creation,Builtin,0x1bd324623940,115,"A builtin from the snapshot"
code-creation,Builtin,0x1bd3246239c0,115,"A builtin from the snapshot"
code-creation,Builtin,0x1bd324623a40,115,"A builtin from the snapshot"
code-creation,Builtin,0x1bd324623ac0,115,"A builtin from the snapshot"
